idProduto,idCliente,idVendedor,quantidade,valor
34,757,26,7,2204.51
36,634,10,58,24384.94
25,620,61,6,5324.16
42,909,32,16,6732.48
36,22,105,88,36997.840000000004
49,958,97,96,17796.48
32,883,52,70,26000.100000000002
27,42,109,32,10222.4
49,83,113,3,556.14
8,651,34,54,19999.98
24,761,141,15,6785.849999999999
36,569,49,93,39099.99
41,604,101,46,34931.48
34,199,98,49,15431.57
43,746,24,71,12476.12
5,981,109,14,11489.519999999999
48,784,150,79,21518.809999999998
42,932,63,22,9257.16
18,181,44,90,35451.9
27,937,98,34,10861.3
37,269,148,92,69776.48000000001
2,886,9,94,34819.48
15,745,52,33,23297.670000000002
31,22,5,54,38698.02
25,357,98,85,75425.6
19,426,16,4,1067.28
36,206,128,83,34895.69
13,812,18,65,59505.55
19,91,56,92,24547.44
32,75,61,41,15228.630000000001
24,601,109,28,12666.92
16,106,88,55,50441.05
20,85,109,25,3227.0000000000005
10,472,138,30,16091.1
5,942,37,58,47599.439999999995
1,646,29,2,1662.48
38,638,7,52,35262.24
27,920,52,55,17569.75
30,972,39,64,30462.08
43,932,68,75,13179
19,152,24,86,22946.52
1,419,6,10,8312.4
13,441,139,62,56759.14
14,179,110,81,2928.9599999999996
31,569,101,46,32964.98
24,270,2,29,13119.31
49,981,2,76,14088.88
44,562,129,74,29092.36
19,484,48,19,5069.58
23,660,28,35,4317.25
37,880,78,81,61433.64000000001
12,839,66,30,22645.2
20,128,77,33,4259.64
14,189,40,15,542.4
1,132,94,85,70655.4
39,127,40,74,71117.7
6,58,33,73,67871.75
8,165,93,24,8888.880000000001
26,876,110,73,52125.649999999994
20,512,131,41,5292.280000000001
6,670,97,99,92045.25
43,156,25,66,11597.52
25,282,5,76,67439.36
9,207,14,23,7313.31
48,784,22,87,23697.93
45,67,97,93,62338.829999999994
30,818,81,63,29986.11
8,878,138,86,31851.82
32,696,84,63,23400.09
27,507,63,81,25875.45
27,646,79,26,8305.699999999999
38,29,9,11,7459.32
16,835,90,10,9171.1
45,675,92,85,56976.35
25,901,73,100,88736
16,125,133,69,63280.590000000004
19,884,97,50,13341
21,197,137,49,28561.61
10,173,110,75,40227.75
5,77,11,90,73861.2
6,978,135,41,38119.75
45,342,78,96,64349.759999999995
17,79,114,37,12188.17
36,107,100,78,32793.54
2,81,17,56,20743.52
4,842,119,45,39045.15
9,397,92,29,9221.130000000001
5,798,87,26,21337.68
28,70,85,2,619.7
16,49,65,47,43104.17
48,850,103,67,18250.129999999997
36,642,7,25,10510.75
12,973,31,70,52838.8
18,550,31,6,2363.46
34,762,140,70,22045.100000000002
28,815,4,18,5577.3
30,170,21,96,45693.12
33,195,80,11,3994.21
18,280,102,70,27573.7
26,397,116,13,9282.65
43,217,55,94,16517.68
24,380,1,5,2261.95
31,141,44,21,15049.23
9,142,73,98,31161.06
26,576,72,97,69262.84999999999
6,937,145,97,90185.75
45,872,91,24,16087.439999999999
15,265,86,29,20473.71
5,36,93,32,26261.76
16,794,2,57,52275.270000000004
37,562,11,34,25786.960000000003
20,251,15,10,1290.8000000000002
9,311,18,69,21939.93
6,21,15,95,88326.25
11,797,113,23,17630.42
5,254,65,14,11489.519999999999
48,614,51,9,2451.5099999999998
2,63,78,68,25188.56
34,415,26,9,2834.37
47,237,52,67,9149.52
49,316,12,81,15015.779999999999
34,212,50,97,30548.21
22,354,103,80,14741.6
25,822,150,82,72763.52
22,874,115,51,9397.77
47,854,95,10,1365.6
47,209,9,98,13382.880000000001
39,562,67,22,21143.1
27,481,11,37,11819.65
49,966,60,64,11864.32
26,942,137,87,62122.35
28,176,130,67,20759.95
49,280,68,49,9083.619999999999
4,946,137,35,30368.449999999997
48,724,121,5,1361.9499999999998
49,453,56,26,4819.88
31,683,108,37,26515.31
34,39,22,43,13541.99
24,184,2,43,19452.77
29,101,98,59,21046.480000000003
17,807,6,61,20094.010000000002
22,334,105,58,10687.66
11,891,47,95,72821.3
18,861,6,94,37027.54
35,828,69,100,57130.99999999999
21,137,54,81,47214.09
23,929,109,33,4070.5499999999997
5,697,38,17,13951.56
12,504,82,42,31703.280000000002
48,88,109,72,19612.079999999998
30,549,96,70,33317.9
25,44,133,19,16859.84
42,65,73,56,23563.68
44,702,90,73,28699.219999999998
7,121,41,34,2714.56
39,450,143,57,54779.85
8,10,57,73,27037.010000000002
11,862,76,98,75120.92
13,772,73,82,75068.54000000001
12,358,59,23,17361.32
39,311,40,49,47091.45
9,37,41,50,15898.500000000002
27,598,124,8,2555.6
45,899,107,30,20109.3
47,834,136,97,13246.32
42,383,41,37,15568.859999999999
26,900,67,58,41414.899999999994
10,230,23,38,20382.06
30,742,127,42,19990.74
6,199,110,22,20454.5
15,735,11,58,40947.42
23,841,13,36,4440.599999999999
20,838,29,3,387.24
47,941,123,36,4916.16
16,754,11,96,88042.56
26,925,138,10,7140.5
24,85,67,33,14928.869999999999
25,55,76,98,86961.28
26,174,44,86,61408.299999999996
23,604,108,42,5180.7
35,523,44,18,10283.579999999998
8,574,59,21,7777.77
2,970,93,17,6297.14
13,364,9,88,80561.36
23,807,47,4,493.4
17,336,23,15,4941.150000000001
25,910,36,20,17747.2
28,886,50,13,4028.05
47,596,51,41,5598.96
2,840,23,80,29633.600000000002
8,236,2,35,12962.95
31,811,138,53,37981.39
35,850,10,67,38277.77
18,790,82,81,31906.710000000003
33,588,36,86,31227.460000000003
20,212,83,24,3097.92
12,970,39,88,66425.92
44,717,55,90,35382.6
45,640,10,67,44910.77
25,450,48,3,2662.08
10,952,52,67,35936.79
24,302,86,22,9952.58
13,211,9,11,10070.17
49,830,132,25,4634.5
46,36,90,96,3288.96
7,952,47,36,2874.2400000000002
10,257,104,44,23600.28
31,807,37,11,7882.93
40,10,51,66,35440.68
3,241,47,35,16077.6
4,4,31,5,4338.349999999999
10,519,114,57,30573.09
32,17,9,65,24142.95
8,398,20,90,33333.3
12,477,83,73,55103.32
48,725,110,9,2451.5099999999998
39,754,111,99,95143.95
20,230,66,3,387.24
45,470,125,70,46921.7
11,123,50,23,17630.42
23,20,133,60,7401
30,877,69,16,7615.52
28,921,148,100,30985.000000000004
41,870,74,82,62269.159999999996
38,735,2,92,62387.04
47,291,44,53,7237.68
5,810,104,21,17234.28
4,12,69,37,32103.789999999997
44,398,63,12,4717.68
10,236,118,46,24673.02
38,247,71,35,23734.2
28,838,119,64,19830.4
13,429,125,69,63167.43
7,400,121,41,3273.44
36,79,141,5,2102.15
31,965,129,3,2149.89
47,828,95,8,1092.48
21,396,76,63,36722.07
24,216,37,17,7690.63
40,981,29,68,36514.64
43,615,68,83,14584.76
36,860,48,46,19339.78
16,229,120,74,67866.14
14,205,149,37,1337.9199999999998
18,748,92,78,30724.980000000003
12,411,13,44,33212.96
13,38,56,8,7323.76
19,284,97,27,7204.139999999999
32,319,101,20,7428.6
33,85,31,61,22149.71
16,53,26,93,85291.23
46,91,31,26,890.76
17,648,134,51,16799.91
24,190,60,45,20357.55
18,978,128,57,22452.870000000003
28,804,13,87,26956.95
8,109,33,98,36296.26
3,742,100,11,5052.96
39,850,44,39,37480.95
49,785,114,67,12420.46
7,585,5,78,6227.52
39,111,143,78,74961.9
35,38,30,65,37135.149999999994
43,20,131,24,4217.28
33,53,70,9,3267.9900000000002
13,42,24,20,18309.4
35,173,72,51,29136.809999999998
34,340,57,69,21730.170000000002
17,535,107,55,18117.550000000003
18,570,79,91,35845.810000000005
40,742,28,81,43495.380000000005
2,836,129,3,1111.26
12,828,60,35,26419.4
47,490,130,12,1638.72
11,68,36,5,3832.7
21,647,112,33,19235.37
6,486,80,89,82747.75
5,773,108,60,49240.799999999996
34,665,46,18,5668.74
13,846,138,95,86969.65000000001
5,725,48,66,54164.88
38,583,20,75,50859
13,989,21,54,49435.380000000005
41,744,54,93,70622.34
33,184,32,95,34495.450000000004
31,406,33,45,32248.35
24,682,22,36,16286.039999999999
44,52,137,100,39314
49,809,52,62,11493.56
22,33,124,6,1105.6200000000001
15,17,56,35,24709.65
43,589,127,30,5271.6
33,617,62,75,27233.25
24,400,54,63,28500.57
39,439,94,62,59585.1
47,984,106,20,2731.2
26,831,89,7,4998.349999999999
19,338,50,33,8805.06
28,482,98,44,13633.400000000001
30,981,88,7,3331.79
2,976,7,68,25188.56
26,428,100,80,57124
12,171,74,60,45290.4
24,261,12,83,37548.369999999995
37,291,95,73,55366.12
6,916,106,85,79028.75
28,35,124,54,16731.9
13,644,94,29,26548.63
13,614,71,3,2746.41
28,603,44,80,24788
4,486,72,98,85031.65999999999
18,699,15,7,2757.3700000000003
12,734,16,3,2264.52
47,159,109,33,4506.4800000000005
18,145,98,13,5120.83
17,823,89,88,28988.08
37,952,110,37,28062.280000000002
23,573,65,64,7894.4
8,497,124,92,34074.04
29,771,93,60,21403.2
7,22,8,88,7025.92
27,508,3,30,9583.5
31,526,115,6,4299.78
40,31,134,76,40810.48
23,344,144,48,5920.799999999999
26,993,14,100,71405
34,642,150,1,314.93
42,290,29,31,13044.179999999998
12,27,61,31,23400.04
34,356,127,28,8818.04
2,508,103,16,5926.72
29,317,24,41,14625.52
44,349,84,71,27912.94
13,171,31,40,36618.8
16,414,36,54,49523.94
20,958,69,90,11617.2
5,577,122,7,5744.759999999999
1,717,112,90,74811.6
6,425,45,8,7438
35,468,59,83,47418.729999999996
10,309,23,100,53637
35,199,96,36,20567.159999999996
35,673,61,23,13140.13
50,113,27,35,7032.55
5,860,44,68,55806.24
36,471,141,46,19339.78
6,419,147,59,54855.25
15,530,9,85,60009.15
31,761,54,20,14332.6
47,14,118,81,11061.36
3,195,35,60,27561.600000000002
40,530,122,56,30070.88
7,74,54,20,1596.8000000000002
25,478,145,2,1774.72
19,466,100,81,21612.42
24,679,129,16,7238.24
16,710,96,6,5502.66
45,273,64,68,45581.079999999994
38,363,61,97,65777.64
20,79,95,44,5679.52
3,493,78,2,918.72
6,244,79,97,90185.75
48,682,87,23,6264.969999999999
35,694,106,13,7427.029999999999
25,421,36,94,83411.84
37,152,91,81,61433.64000000001
6,153,76,6,5578.5
47,747,110,100,13656
19,762,61,34,9071.88
16,999,146,26,23844.86
45,385,130,88,58987.28
9,983,50,33,10493.01
34,233,40,16,5038.88
5,887,71,66,54164.88
22,410,30,18,3316.86
13,205,93,83,75984.01000000001
47,188,36,23,3140.88
35,247,49,42,23995.019999999997
48,940,95,40,10895.599999999999
3,118,90,28,12862.08
27,18,64,75,23958.75
25,970,113,52,46142.72
8,795,17,89,32962.93
37,345,10,8,6067.52
14,941,143,22,795.52
27,539,69,26,8305.699999999999
47,17,52,52,7101.12
39,24,94,20,19221
48,735,33,49,13347.109999999999
41,975,29,71,53915.98
27,78,34,10,3194.5
30,126,62,2,951.94
20,170,21,27,3485.1600000000003
35,907,80,33,18853.23
50,348,109,58,11653.94
11,725,65,30,22996.199999999997
16,312,105,51,46772.61
10,953,99,66,35400.42
5,295,74,28,22979.039999999997
36,399,80,90,37838.7
34,745,140,80,25194.4
40,196,26,18,9665.64
40,741,78,44,23627.120000000003
44,785,42,44,17298.16
19,992,48,38,10139.16
43,342,46,89,15639.08
40,468,7,43,23090.14
34,462,27,19,5983.67
34,995,3,59,18580.87
18,342,80,79,31118.890000000003
36,92,34,8,3363.44
7,599,36,37,2954.08
32,836,87,7,2600.01
41,326,81,15,11390.7
39,953,77,2,1922.1
24,337,44,37,16738.43
11,634,3,21,16097.34
47,261,50,93,12700.08
10,881,71,72,38618.64
35,50,118,86,49132.659999999996
19,862,25,76,20278.32
7,274,124,94,7504.96
27,975,85,46,14694.699999999999
20,715,18,40,5163.200000000001
50,740,145,42,8439.06
19,329,16,18,4802.76
21,965,25,43,25064.27
43,231,67,98,17220.56
36,937,92,46,19339.78
20,322,3,32,4130.56
44,896,12,51,20050.14
46,841,53,50,1713
4,7,94,50,43383.5
16,222,126,86,78871.46
36,47,150,97,40781.71
36,373,42,98,41202.14
2,29,18,76,28151.920000000002
24,696,73,3,1357.17
19,996,133,39,10405.98
16,774,95,15,13756.65
39,307,74,54,51896.7
3,873,6,85,39045.6
32,326,72,63,23400.09
13,416,36,33,30210.510000000002
2,681,145,60,22225.2
24,193,60,50,22619.5
33,834,97,90,32679.9
22,956,85,76,14004.52
2,369,79,65,24077.3
17,806,38,91,29976.31
19,530,94,99,26415.18
37,726,74,47,35646.68
41,802,102,27,20503.26
40,932,141,53,28459.940000000002
5,930,118,5,4103.4
20,639,132,42,5421.360000000001
4,805,89,97,84163.98999999999
4,298,146,76,65942.92
17,866,103,11,3623.51
3,154,50,61,28020.96
26,535,88,52,37130.6
23,447,91,27,3330.45
44,837,98,43,16905.02
32,890,66,50,18571.5
37,749,89,3,2275.32
27,221,71,87,27792.149999999998
15,73,121,88,62127.12
28,527,4,56,17351.600000000002
44,819,21,39,15332.46
36,813,106,19,7988.17
32,208,135,78,28971.54
35,888,54,24,13711.439999999999
19,143,10,5,1334.1
38,57,105,77,52215.24
12,445,83,8,6038.72
6,953,118,69,64152.75
10,182,117,27,14481.99
9,105,6,41,13036.77
10,559,80,68,36473.16
45,307,77,87,58316.969999999994
42,577,5,31,13044.179999999998
31,93,142,31,22215.53
20,218,59,76,9810.080000000002
7,495,83,66,5269.4400000000005
29,593,17,62,22116.640000000003
17,308,101,19,6258.790000000001
47,883,114,89,12153.84
18,674,82,31,12211.210000000001
18,82,147,78,30724.980000000003
25,425,134,98,86961.28
49,897,98,24,4449.12
39,110,21,91,87455.55
5,661,102,25,20517
36,778,12,29,12192.47
45,65,26,93,62338.829999999994
37,863,129,96,72810.24
39,834,29,47,45169.35
44,778,142,56,22015.84
4,230,19,70,60736.899999999994
20,385,79,6,774.48
26,86,10,8,5712.4
12,731,100,53,40006.520000000004
19,202,74,35,9338.699999999999
4,651,10,60,52060.2
27,110,34,96,30667.199999999997
4,683,125,98,85031.65999999999
10,628,35,35,18772.95
48,206,98,14,3813.46
18,711,63,65,25604.15
43,608,146,81,14233.32
28,58,20,92,28506.2
32,692,70,53,19685.79
2,933,127,75,27781.5
11,789,18,66,50591.64
24,612,130,58,26238.62
2,882,5,93,34449.060000000005
1,663,70,10,8312.4
20,723,95,69,8906.52
29,634,32,14,4994.08
12,289,56,88,66425.92
17,329,147,8,2635.28
3,751,111,72,33073.92
18,895,106,46,18119.86
46,772,34,71,2432.46
10,27,134,10,5363.7
17,413,120,95,31293.95
11,49,140,43,32961.22
30,275,9,19,9043.43
38,70,43,76,51537.12
45,57,48,32,21449.92
30,589,19,18,8567.460000000001
12,975,40,65,49064.6
24,633,93,88,39810.32
46,52,2,35,1199.1
44,513,112,73,28699.219999999998
47,921,125,30,4096.8
14,954,15,60,2169.6
46,385,74,46,1575.9599999999998
39,981,73,44,42286.2
26,881,49,81,57838.049999999996
9,573,3,32,10175.04
22,823,100,100,18427
19,438,120,12,3201.84
37,126,6,24,18202.56
34,582,107,23,7243.39
5,298,125,61,50061.479999999996
17,765,59,12,3952.92
6,673,57,67,62293.25
9,254,65,91,28935.270000000004
34,940,75,57,17951.010000000002
47,348,14,28,3823.6800000000003
11,164,140,94,72054.76
8,78,110,33,12222.210000000001
9,993,106,88,27981.36
38,404,109,10,6781.2
12,428,55,48,36232.32
17,231,130,88,28988.08
18,873,60,82,32300.620000000003
15,720,90,56,39535.44
47,235,137,52,7101.12
48,998,75,79,21518.809999999998
15,465,102,36,25415.64
47,728,97,65,8876.4
34,313,105,64,20155.52
29,412,97,93,33174.96
21,419,145,44,25647.16
15,53,100,61,43065.39
37,449,91,48,36405.12
47,496,90,98,13382.880000000001
30,407,128,14,6663.58
49,513,146,18,3336.84
12,831,115,25,18871
13,39,89,65,59505.55
41,719,41,71,53915.98
29,564,66,33,11771.76
4,636,124,30,26030.1
25,40,94,85,75425.6
16,385,108,28,25679.08
24,232,28,63,28500.57
14,81,122,82,2965.12
32,134,104,43,15971.49
34,659,93,11,3464.23
27,371,60,18,5750.099999999999
47,400,47,32,4369.92
29,483,38,56,19976.32
31,345,46,76,54463.88
11,619,55,35,26828.899999999998
32,188,88,40,14857.2
16,414,34,89,81622.79000000001
1,83,114,37,30755.88
42,287,126,40,16831.199999999997
37,41,137,91,69018.04000000001
26,362,75,72,51411.6
11,80,83,100,76654
9,919,133,12,3815.6400000000003
6,936,27,99,92045.25
46,244,16,86,2946.3599999999997
25,320,136,38,33719.68
40,241,11,93,49939.14
20,776,99,48,6195.84
14,104,78,16,578.56
14,718,96,63,2278.08
44,552,93,24,9435.36
26,102,127,95,67834.75
30,497,110,11,5235.67
39,36,118,62,59585.1
17,913,123,34,11199.94
38,614,133,85,57640.2
39,136,150,24,23065.199999999997
38,518,69,84,56962.08
23,978,118,66,8141.099999999999
46,739,88,38,1301.8799999999999
20,77,67,49,6324.920000000001
7,467,55,51,4071.84
5,154,17,97,79605.95999999999
42,17,140,68,28613.039999999997
13,28,80,21,19224.87
39,891,125,32,30753.6
41,408,114,98,74419.24
20,228,9,95,12262.6
46,355,66,57,1952.82
21,33,49,36,20984.04
11,568,7,40,30661.6
5,620,133,42,34468.56
42,381,37,2,841.56
45,759,57,39,26142.089999999997
30,634,85,12,5711.64
21,996,71,78,45465.42
20,997,33,73,9422.84
49,711,50,82,15201.16
13,998,85,15,13732.050000000001
22,303,60,64,11793.28
29,669,119,4,1426.88
45,173,97,51,34185.81
7,176,112,54,4311.360000000001
39,374,146,46,44208.299999999996
30,243,6,50,23798.5
13,477,110,5,4577.35
24,934,67,46,20809.94
12,836,32,28,21135.52
50,383,144,16,3214.88
26,78,7,42,29990.1
31,112,67,60,42997.8
38,730,28,3,2034.3600000000001
22,978,140,64,11793.28
28,167,86,39,12084.150000000001
18,529,119,38,14968.580000000002
6,527,19,44,40909
20,206,6,16,2065.28
17,81,127,99,32611.590000000004
2,144,125,13,4815.46
30,683,20,20,9519.400000000001
32,749,26,50,18571.5
9,448,35,11,3497.67
35,278,134,85,48561.35
22,628,25,79,14557.33
30,826,105,65,30938.050000000003
19,433,44,51,13607.82
43,403,143,91,15990.52
12,693,135,89,67180.76000000001
21,608,107,84,48962.76
49,418,95,55,10195.9
9,882,96,53,16852.41
26,134,41,57,40700.85
48,665,46,38,10350.82
18,350,83,46,18119.86
21,593,5,78,45465.42
22,639,11,30,5528.1
33,747,120,29,10530.19
19,383,59,44,11740.08
26,935,112,97,69262.84999999999
11,840,109,21,16097.34
44,333,68,58,22802.12
28,919,51,35,10844.75
28,882,76,67,20759.95
25,324,86,75,66552
48,354,84,97,26421.829999999998
49,30,121,42,7785.96
3,663,2,50,22968
8,814,86,6,2222.2200000000003
2,681,110,10,3704.2000000000003
45,900,44,70,46921.7
22,73,107,73,13451.710000000001
19,734,11,32,8538.24
31,318,19,67,48014.21
2,912,142,69,25558.98
46,371,25,72,2466.72
18,255,91,54,21271.140000000003
1,569,21,41,34080.840000000004
19,216,116,98,26148.36
9,381,64,40,12718.800000000001
40,357,142,62,33292.76
45,757,31,12,8043.719999999999
34,318,125,2,629.86
22,400,97,84,15478.68
8,785,30,16,5925.92
5,715,4,95,77964.59999999999
8,781,114,47,17407.39
14,268,31,24,867.8399999999999
39,208,3,41,39403.049999999996
45,510,91,2,1340.62
48,10,82,13,3541.0699999999997
2,119,137,34,12594.28
22,901,56,94,17321.38
9,578,98,14,4451.58
15,842,114,16,11295.84
28,899,59,16,4957.6
41,135,108,14,10631.32
4,655,34,31,26897.77
2,860,18,89,32967.380000000005
12,434,68,9,6793.56
9,715,46,75,23847.750000000004
32,462,70,35,13000.050000000001
42,718,9,4,1683.12
8,388,113,60,22222.2
47,167,65,98,13382.880000000001
33,121,122,70,25417.7
13,844,96,68,62251.96
16,398,2,87,79788.57
36,37,42,37,15555.91
15,74,39,27,19061.73
22,732,101,49,9029.230000000001
11,501,57,82,62856.28
22,939,59,35,6449.450000000001
6,42,22,69,64152.75
39,51,19,64,61507.2
36,22,35,74,31111.82
11,579,119,40,30661.6
9,976,137,11,3497.67
29,18,101,24,8561.28
27,996,93,50,15972.5
37,291,37,50,37922
18,475,110,27,10635.570000000002
20,271,62,40,5163.200000000001
42,794,44,58,24405.239999999998
16,841,129,36,33015.96
8,318,17,92,34074.04
48,413,95,86,23425.539999999997
31,298,100,43,30815.09
41,740,56,56,42525.28
17,4,55,98,32282.180000000004
34,817,115,51,16061.43
13,465,21,21,19224.87
42,569,61,75,31558.499999999996
9,595,14,85,27027.45
32,317,104,96,35657.28
35,194,70,44,25137.64
42,794,123,63,26509.14
28,788,106,22,6816.700000000001
32,480,31,46,17085.78
28,516,56,10,3098.5
30,914,23,19,9043.43
20,917,30,28,3614.2400000000002
12,12,98,46,34722.64
31,942,20,91,65213.33
45,181,4,97,65020.06999999999
8,51,46,37,13703.69
39,974,66,18,17298.899999999998
13,803,37,99,90631.53
46,584,115,42,1438.9199999999998
23,105,115,9,1110.1499999999999
37,93,9,30,22753.2
27,56,134,27,8625.15
2,137,9,29,10742.18
27,365,29,11,3513.95
17,708,23,43,14164.630000000001
32,504,53,82,30457.260000000002
10,500,57,83,44518.71
44,361,95,32,12580.48
7,654,2,90,7185.6
10,609,54,51,27354.87
45,127,146,62,41559.219999999994
33,894,114,65,23602.15
34,938,71,15,4723.95
6,530,70,80,74380
10,165,140,76,40764.12
34,518,11,43,13541.99
43,282,146,92,16166.24
14,533,54,57,2061.12
46,463,17,30,1027.8
28,979,105,15,4647.75
1,204,44,9,7481.16
20,983,18,82,10584.560000000001
31,984,69,19,13615.97
30,831,146,79,37601.630000000005
26,844,116,96,68548.79999999999
7,783,72,67,5349.280000000001
12,809,105,8,6038.72
32,872,19,60,22285.8
40,205,42,69,37051.62
49,855,123,98,18167.239999999998
7,133,74,8,638.72
12,147,28,15,11322.6
49,407,69,56,10381.279999999999
25,838,108,22,19521.920000000002
1,64,94,38,31587.12
17,175,25,35,11529.35
10,420,84,8,4290.96
39,904,114,72,69195.59999999999
47,117,114,43,5872.08
16,608,60,89,81622.79000000001
8,815,46,92,34074.04
5,191,141,52,42675.36
45,577,6,31,20779.609999999997
46,482,8,46,1575.9599999999998
41,589,49,42,31893.96
26,495,99,6,4284.299999999999
38,699,82,30,20343.6
35,803,80,26,14854.059999999998
36,621,116,80,33634.4
23,807,124,51,6290.849999999999
35,123,111,17,9712.269999999999
10,406,99,46,24673.02
47,902,106,43,5872.08
19,386,60,62,16542.84
44,66,33,15,5897.099999999999
48,726,74,12,3268.68
16,869,30,79,72451.69
7,333,148,85,6786.400000000001
13,186,94,90,82392.3
20,922,61,75,9681.000000000002
25,421,10,30,26620.8
26,370,144,57,40700.85
17,134,26,58,19105.780000000002
7,245,31,4,319.36
41,304,90,32,24300.16
24,656,52,91,41167.49
37,290,16,2,1516.88
28,362,60,26,8056.1
20,748,25,24,3097.92
26,864,5,60,42843
33,940,16,74,26870.14
26,519,25,91,64978.549999999996
5,780,84,74,60730.32
34,451,81,21,6613.53
42,748,14,53,22301.34
25,109,86,59,52354.24
27,898,122,48,15333.599999999999
48,60,88,52,14164.279999999999
13,113,149,21,19224.87
4,744,43,41,35574.47
35,991,57,78,44562.17999999999
19,1000,143,78,20811.96
46,481,75,43,1473.1799999999998
39,660,52,51,49013.549999999996
16,524,62,42,38518.62
47,411,149,8,1092.48
25,123,123,11,9760.960000000001
34,631,128,74,23304.82
3,868,135,78,35830.08
2,242,37,12,4445.04
21,620,18,77,44882.53
25,543,37,81,71876.16
24,617,114,14,6333.46
5,700,106,15,12310.199999999999
8,181,68,73,27037.010000000002
